CODIGO_SUCURSAL|DESCRIPCION_SUCURSAL|CODIGO_ARTÍCULO|DESCRIPCION_ARTÍCULO|ESTADOS|UNIDAD_DE_MEDIDA_MINIMA|CANTIDAD_UNIDAD_MINIMA|UNIDAD_DE_MEDIDA_LOGISTICA|CANTIDAD_UNIDAD_LOGISTICA|COSTO_UNITARIO_UNIDAD_MINIMA|LOTE_PROVEEDOR|LOTE_SAP|FECHA_VENCIMIENTO|SISTEMA_ORIGEN|FECHA_ACTUALIZACION
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|97952|AMITRIPTILINA CLORHIDRATO 25MG TAB REC  CAJ X 30 LA SANTE|DISPONIBLE|TABLETA|30|CAJA|1|402,1|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|296690|GAFAS LECTURA 2.0 REF VP 19-02 SOB X 1 V-POLAK   BLUE SILVER|DISPONIBLE|SOBRE|2|SOBRE|2|25050,32|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|98097|CETIRIZINA 5MG/5ML(0.1%) JBE  FCO X 60ML MEMPHIS CEREZA|DISPONIBLE|FRASCO|2|FRASCO|2|17537,16|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|141085|ENFAMIL PREMIUM    CAJ X 3BOL X 550GR PROMENTAL 1|DISPONIBLE|BOLSA|0|CAJA|0|55886,9|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|99872|LENTES BLANDOS REF 707741 FCO X 120ML MULTI SOLUTION PLUS|DISPONIBLE|FRASCO|0|FRASCO|0|25734,3|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|105120|DTE INVISIBLE B&W FEMENINO   NIVEA FCO X 150ML|DISPONIBLE|FRASCO|4|FRASCO|4|13926,32|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|537137|CEPILLO DEEP CLEAN SONIC REF 4100L CAJ X 1 GUM|DISPONIBLE|CAJA|1|CAJA|1|45147,41|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|19118|ARIMIDEX 1MG TAB REC  CAJ X 28|DISPONIBLE|COMPRIMIDO|56|CAJA|2|5245,34|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|133175|FEMELIN (5+25)MG/0.5ML((10+50)MG/ML) SUSP INY  CAJ X 1AMP X 0.5ML|DISPONIBLE|AMPOLLA|1|AMPOLLA|1|19704,17|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|125068|BELARINA (2+0.02)MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|825,61|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|98024|VITAMINA C 500MG TAB MAST  CAJ X 100 LASANTE NARANJA|DISPONIBLE|TABLETA|320|CAJA|3,2|328,03|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|30095|CHAP STICK    BAR X 4.2GR    CEREZA|DISPONIBLE|SOBRE_INDIVIDUAL|7|SOBRE_INDIVIDUAL|7|10395,48|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|132733|CREMA DENTAL  CE PLUS   SORAL-F TUB X 100GR|DISPONIBLE|PIEZA|4|PIEZA|4|16281,77|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|136008|FYBOGEL 3.5GR/SOB(79.618GR/100GR) GRAN SUSP ORAL  CAJ X 10SOB  NARANJA|DISPONIBLE|SOBRE|10|CAJA|1|2925,62|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|296481|GAFAS LECTURA 2.0 REF VP 19-14 SOB X 1 V-POLAK   BLACK ORANGE|DISPONIBLE|SOBRE|2|SOBRE|2|25055,79|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|129240|BUCOXOL FORTE COOL MINT (15+10)MG/5ML(0.3+0.2)% SOL ORAL  FCO X 120ML|DISPONIBLE|FRASCO|2|FRASCO|2|24145,46|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|126178|BION3  TAB REC  FCO X 60|DISPONIBLE|FRASCO|3|FRASCO|3|44787,89|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|99710|ROSUCOL 20MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|5186,59|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|98436|BISACODILO 5MG TAB LIB RET  CAJ X 10 HUMAX|DISPONIBLE|TABLETA|40|CAJA|4|219,15|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|36746|ENSOY PLUS    TAR X 400GR    VAINILLA|DISPONIBLE|TARRO|8|TARRO|8|33686,73|null|null|null|BOPOS|4/10/2023 8:44:28 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|74956|FITOSTIMOLINE 15% GEL TOP  TUB X 32GR|DISPONIBLE|TUBO|3|TUBO|3|73774,18|null|null|null|BOPOS|4/10/2023 8:44:29 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|134770|PEDIALYTE CON ZINC 30MEQ(Na)/L SOL ORAL  FCO X 500ML  COCO|DISPONIBLE|FRASCO|2|FRASCO|2|7567,52|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|19785|GESLUTIN 100MG CAP BLAND  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|4208,28|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|138991|EDAPIL M 5% ESPUM CAPIL  FCO X 0,05 ESPUM CAPIL  FCO X 100GR|DISPONIBLE|FRASCO|5|FRASCO|5|92895,13|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|20834|DESONIDA 0.1% CREM TOP  TUB X 15GR DERMACARE|DISPONIBLE|TUBO|3|TUBO|3|12727,87|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|129463|CONGESTEX KIDS (325+1.25+10)MG/5ML(6.5+0.025+ JBE  FCO X 90ML|DISPONIBLE|FRASCO|2|FRASCO|2|19466,14|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|393427|MIRTAZAPINA 30MG TAB REC  CAJ X 30 SANDOZ|DISPONIBLE|TABLETA|60|CAJA|2|1237,37|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|108982|FLORATIL 250MG/SOB POLV SUSP ORAL  CAJ X 10SOB|DISPONIBLE|SOBRE|50|CAJA|5|6312,75|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|30184|AGUA ESTERIL PARA INYECCION SUSTANCIA PURA SOL INY  FCO X 500ML QUIBI|DISPONIBLE|FRASCO|0|FRASCO|0|4226,36|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|168726|SOLUCION ANTIBACTERIAL SPRAY   SAMY FCO X 145ML|DISPONIBLE|FRASCO|0|FRASCO|0|3430|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|66336|GEL SEBIUM MOUSSANT   BIODERMA FCO X 200ML|DISPONIBLE|FRASCO|1|FRASCO|1|73396,63|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|57772|SULFADIAZINA DE PLATA 1% CREM TOP  TUB X 30GR GENFAR|DISPONIBLE|CAJA_INDIVIDUAL|1|CAJA_INDIVIDUAL|1|11768,1|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|110993|CREMA DENTAL   COLGATE TUB X 125ML LUMINOUS WHITE|DISPONIBLE|FRASCO|13|FRASCO|13|17368,56|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|539749|RYBELSUS 3MG TAB  CAJ X 30|DISPONIBLE|TABLETA|30|CAJA|1|15400,87|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|66396|HILO DENT   COLGATE  50MT|DISPONIBLE|SOBRE|4|SOBRE|4|10620,33|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|86109|LEAXIN 0.1% CREM TOP  TUB X 15GR|DISPONIBLE|TUBO|4|TUBO|4|42644,12|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|131341|PROTECTORES FOR MEN NOCHE   TENA PAQ X 20|DISPONIBLE|PIEZA|60|PAQUETE|3|1841,94|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|99909|MEXSANA 300GR+85GR (4.28+0.1)% POLV TOP  PAQ X 1|DISPONIBLE|PAQUETE|2|PAQUETE|2|24729,93|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|86676|CREMA DENTAL   SENSODYNE TUB X 100GR RAPIDO ALIVIO|DISPONIBLE|TUBO|5|TUBO|5|18083,36|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|58897|PASTA GRANUGENA 20% UNG TOP  TUB X 60GR|DISPONIBLE|TUBO|5|TUBO|5|17415,79|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|111374|LIBELLE 0.75MG TAB REC  CAJ X 2|DISPONIBLE|TABLETA|10|CAJA|5|8266,69|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|144109|CREMA DE DIA AGE MIRACLE   PONDS POT X 50GR FIRM AND LIFT SPF30|DISPONIBLE|CAJA|0|CAJA|0|56851,59|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|86798|ONCOEMET 8MG TAB  CAJ X 10|DISPONIBLE|TABLETA|10|CAJA|1|810,03|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|133056|APRIX F (325+30)MG TAB  CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|2361,16|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|61144|CREM ARNICA   NATURAL FRESHLY POT X 60GR|DISPONIBLE|CAJA_INDIVIDUAL|3|CAJA_INDIVIDUAL|3|16125,06|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|95286|DESLORATADINA 5MG TAB REC  CAJ X 10 AMER GEN|DISPONIBLE|TABLETA|0|CAJA|0|1759,52|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|98978|ALGODON POMOS PAG40LLEV60  BOL X 60GR JGB|DISPONIBLE|BOLSA|0|BOLSA|0|2619,56|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|158620|CENTRUM WOMEN MULTIPLES COMPONENTES TAB  FCO X 30|DISPONIBLE|TABLETA|180|FRASCO|6|969,39|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|132387|TOALLAS ULTRA INVIS TELA 8 UND   NOSOTRAS PAQ X 1 GRTS 15 PROTECTORES|DISPONIBLE|PAQUETE|0|PAQUETE|0|5863,96|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|145558|GELICART ADVANCE MULTIPLES COMPONENTES   CAJ X 30SOB|DISPONIBLE|SOBRE|270|CAJA|9|3218,15|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|137416|CREMA EMOLIENTE FACIAL   ISDIN TUB X 50ML NUTRATOPIC PRO-AMP|DISPONIBLE|FRASCO|3|FRASCO|3|61427,9|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|155989|TEMILTAR 40MG TAB  CAJ X 30|DISPONIBLE|TABLETA|30|CAJA|1|288,48|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|152246|ERROR COD. HILO DENTAL MENTA REF 1916LT UNIDAD GUM  129M|DISPONIBLE|CAJA|0|CAJA|0|6121|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|146537|CREMA ANTIEDAD CONTORNO OJOS   CICATRICURE POT X 15GR BLUR AND FILLER|DISPONIBLE|POTE|2|POTE|2|43360,94|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|140952|ACONDIC FUERZA/RECONSTRUCCION   PANTENE FCO X 400ML|DISPONIBLE|FRASCO|4|FRASCO|4|15364,59|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|138714|FORMULA LACTEA (0-12 MESES)   ENFAMIL PREMIUM TAR X 800GR CONFORT|DISPONIBLE|TARRO|2|TARRO|2|118599,78|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|159936|FEXOFENADINA 120MG TAB REC  CAJ X 10 COLMED|DISPONIBLE|TABLETA|0|CAJA|0|3395,06|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|539186|SPARTAN ENERGY    LAT X 269 ML BEBIDA ENERGIZANTE|DISPONIBLE|LATA|0|LATA|0|971|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|140280|METRINELLE 2MG TAB  CAJ X 28|DISPONIBLE|TABLETA|56|CAJA|2|2698,09|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|535614|COPITOS SUAVEX REF SUAVEX TAR X 150 HIGIETEX|DISPONIBLE|PIEZA|1200|TARRO|8|34,33|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|160550|SAL DE FRUTAS LUA PLUS (0.1+2.83)GR/SOB GRAN EFERV  CAJ X 20SOB|DISPONIBLE|SOBRE|18|CAJA|0,9|2113,11|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|144374|TALCO ANTIBACTERIAL   LADY MEXSANA FCO X 85GR|DISPONIBLE|TARRO|3|TARRO|3|8470,06|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|160716|CREMA INTENSIVA PH5   EUCERIN POT X 450ML|DISPONIBLE|POTE|2|POTE|2|82423,4|null|null|null|BOPOS|4/10/2023 8:44:31 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|31930|METRONIDAZOL 250MG/5ML(5%) SUSP ORAL  FCO X 120ML LA SANTE|DISPONIBLE|FRASCO|0|FRASCO|0|7220,87|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|300777|GAFAS DE LECTURA V-POLAK   BRIGHTLOOK UND REF VP20-02 BLACK GREEN|DISPONIBLE|PIEZA|0|PIEZA|0|25000|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|536278|SHAMPOO COLAGENO   PANTENE PRO V MIRACLES FCO X 300ML NUTRE REVITALIZA SIN SAL|DISPONIBLE|FRASCO|6|FRASCO|6|15919,76|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|104789|IOFI (70+0.4+60(Fe))MG TAB REC  FCO X 30|DISPONIBLE|TABLETA|60|FRASCO|2|1434,26|null|null|null|BOPOS|4/10/2023 8:44:30 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|530149|ALIMENTO LACTEO   ALULA GOLD KIT 4 LATAS X 400GR ETAPA 3|DISPONIBLE|PAQUETE|2|PAQUETE|2|113942,64|null|null|null|BOPOS|4/10/2023 8:44:32 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|19169|ETIDOXINA 100MG CAP  CAJ X 10|DISPONIBLE|CAPSULA|30|CAJA|3|6683,89|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|296111|REVITALIFT ACIDO HIALURONICO   LOREAL POT X 50ML DIA FPS 20+|DISPONIBLE|POTE|3|POTE|3|36957,76|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|21667|TRANEXAM 500MG TAB  CAJ X 10|DISPONIBLE|TABLETA|30|CAJA|3|2739,54|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|77772|NOVADROX OD 1000MG TAB LIB PROL  CAJ X 5|DISPONIBLE|TABLETA|10|CAJA|2|17221,42|null|null|null|BOPOS|4/10/2023 8:44:32 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|144490|ENFAMIL PREMIUM   PROMENTAL TAR X 800GR 0 A 6 MESES|DISPONIBLE|TARRO|0|TARRO|0|111716,29|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|63237|AGUA TERMAL LA ROCHE-POSAY   NO ASIGNADO FCO X 150ML|DISPONIBLE|FRASCO|1|FRASCO|1|42092,67|null|null|null|BOPOS|4/10/2023 8:44:32 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|106250|ESPUMA DE AFEITAR MENTHOL   GILLETTE FCO X 179ML|DISPONIBLE|FRASCO|3|FRASCO|3|12328,22|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|20709|CONDILOM PODOFILINA 20% SUSP TOP  FCO X 5ML|DISPONIBLE|FRASCO|3|FRASCO|3|54107,59|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|81686|GLIFORMIN 1000MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|60|CAJA|2|2028,83|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|20006|TOBRADEX (1+3)MG/ML(0.1+0.3)% SUSP OFT  FCO X 5ML|DISPONIBLE|FRASCO|2|FRASCO|2|68331,98|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|119410|ALLEGRA 120MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|70|CAJA|7|5642,23|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|403130|MINERAL 89   VICHY FCO X 30ML CONCENTRADO FORTIFICANTE Y REC|DISPONIBLE|FRASCO|1|FRASCO|1|117757|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|401251|FLOSSER 2EN1 DUAL TECHNIQUE PAQ X 20 GUM|DISPONIBLE|PIEZA|0|PAQUETE|0|379,78|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|42314|CREM PIES UREA   EUCERIN FCO X 100ML|DISPONIBLE|CAJA_INDIVIDUAL|2|CAJA_INDIVIDUAL|2|50963,58|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|32561|LOCERYL UNAS 5% SOL TOP  FCO X 2.5ML|DISPONIBLE|FRASCO|3|FRASCO|3|91182,88|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|108493|KLEENEX BOLSILLO PAQ 3 LLEV 4    PAQ X 1|DISPONIBLE|PAQUETE|11|PAQUETE|11|3481,7|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|55506|MUPICARE 2% UNG TOP  TUB X 15GR|DISPONIBLE|TUBO|2|TUBO|2|43723,42|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|120040|VOLTAREN EMULGEL FORTE 2.32% GEL TOP  TUB X 100GR|INCONSIST|TUBO|0|TUBO|0|63903,31|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|21701|ADOREM 150MG/5ML(3%) JBE  FCO X 120ML|DISPONIBLE|FRASCO|5|FRASCO|5|11095,53|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|119768|NEUROLIFE MULTIPLES COMPONENTES SOL ORAL  FCO X 360ML|DISPONIBLE|FRASCO|3|FRASCO|3|20018,16|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|117345|ERICOX 120MG TAB REC  CAJ X 7|DISPONIBLE|TABLETA|7|CAJA|1|7508,01|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|101686|ESPIDIFEN 400MG TAB REC  CAJ X 12|DISPONIBLE|TABLETA|60|CAJA|5|886,99|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|136550|COLONIA ORIGINAL NINO   ARRURRU NATURALS FCO X 220ML|DISPONIBLE|FRASCO|3|FRASCO|3|18194,79|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|158633|SHAMPOO SUAVE Y MANEJABLE   H y S FCO X 180ML 2EN1|DISPONIBLE|FRASCO|1|FRASCO|1|8551,52|null|null|null|BOPOS|4/10/2023 8:44:34 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|125232|BIOCALCIUM PLUS (600MGCa+400UI+50.55MG)/SOB POLV EFERV  CAJ X 30SOB|DISPONIBLE|SOBRE|90|CAJA|3|1262,15|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|104143|DESODORANTE ORIGINAL  BAR DOVE FCO X 50GR|DISPONIBLE|FRASCO|4|FRASCO|4|16540,02|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|21293|DERMATREX (0.04+0.1+2)% CREM TOP  TUB X 20GR|DISPONIBLE|TUBO|2|TUBO|2|29534,62|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|42496|EMULSION SCOTT (26625+2662.5)UI/100ML EMUL ORAL  FCO X 360ML  TROPICAL|DISPONIBLE|FRASCO|3|FRASCO|3|17653,38|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|286854|CREMA FACIAL DIA   EUCERIN POT X 50ML HYALURON-FILLER +ELASTICY FPS|DISPONIBLE|POTE|8|POTE|8|154475,85|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|138288|GLUCERNA LIQUIDA    FCO X 237ML    FRESA|DISPONIBLE|FRASCO|3|FRASCO|3|8283,12|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|120026|PIEL LUB DURAZNO    TUB X 75ML|DISPONIBLE|TUBO|6|TUBO|6|14608,63|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|21392|FLUIMUCIL 200MG/SOB GRAN SUSP ORAL  CAJ X 30SOB X 3GR|DISPONIBLE|SOBRE_INDIVIDUAL|44|CAJA|1,47|1281,74|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
227|227_CRUZ_VERDE_GRAN_PLAZA_ALCARAVAN|135397|LABIAL LIP BALM POMEGRANATE   BURST S BEES CAJ X1TUBX4.25GR|INCONSIST|CAJA|0|CAJA|0|19075,86|null|null|null|BOPOS|4/10/2023 8:44:33 a. m.|
